fixed acidity;volatile acidity;citric acid;residual sugar;chlorides;free sulfur dioxide;total sulfur dioxide;density;pH;sulphates;alcohol;alc_over_density;free_tot_so2_ratio;sulphates_chlorides;citric_over_volatile;sugar_over_density
9.0;0.4;0.41;2.0;0.058;15.0;40.0;0.99414;3.22;0.6;12.2;12.271901068359517;0.3749999906250003;10.344649230185686;1.0249974375064062;2.011787060386806
11.5;0.54;0.71;4.4;0.124;6.0;15.0;0.9984;3.01;0.83;11.8;11.818898418571296;0.39999997333333515;6.693494407303167;1.314812379977074;4.4070468679418395
5.4;0.835;0.08;1.2;0.046;13.0;93.0;0.9924;3.57;0.85;13.0;13.099543430528588;0.13978494473349523;18.477859176974412;0.09580826849309163;1.2091886243564849
10.6;0.83;0.37;2.6;0.086;26.0;70.0;0.9981;3.16;0.52;9.9;9.918835869315831;0.37142856612244907;6.0464413204497625;0.4457825954426561;2.6049467939617332
9.6;0.41;0.37;2.3;0.091;10.0;23.0;0.99786;3.24;0.56;10.5;10.522507643850195;0.4347825897920613;6.1537785299062655;0.9024368233248212;2.304930245795757
7.0;0.69;0.07;2.5;0.091;15.0;21.0;0.99572;3.38;0.6;11.3;11.348560490338157;0.7142856802721105;6.593334139185283;0.10144912833459663;2.5107434713137513
5.2;0.49;0.26;2.3;0.09;23.0;74.0;0.9953;3.71;0.62;12.2;12.257598455140705;0.3108108066106648;6.888812346529483;0.5306111620180367;2.3108587251494774
6.6;0.725;0.09;5.5;0.117;9.0;17.0;0.99655;3.35;0.49;10.8;10.837378117125967;0.5294117335640156;4.187998393176127;0.12413775980998647;5.519035152240075
9.8;0.66;0.39;3.2;0.083;21.0;59.0;0.9989;3.37;0.71;11.5;11.512652404993087;0.3559321973570814;8.55411380585776;0.590908195593643;3.2035206692154676
9.2;0.59;0.24;3.3;0.101;20.0;47.0;0.9988;3.26;0.67;9.6;9.611524217536825;0.4255319058397467;6.633597687151612;0.40677897156106513;3.3039614497782837
8.0;0.715;0.22;2.3;0.075;13.0;81.0;0.99688;3.24;0.54;9.5;9.52972320668164;0.16049382517908858;7.199904001279983;0.3076918773540177;2.307196144775555
7.5;0.52;0.11;1.5;0.079;11.0;39.0;0.9968;3.42;0.58;9.6;9.630808957856182;0.2820512748191981;7.341679219250389;0.2115380547345101;1.5048138996650284
9.7;0.32;0.54;2.5;0.094;28.0;83.0;0.9984;3.28;0.82;9.6;9.615374984600376;0.3373493935259109;8.723311454133466;1.6874947265789797;2.504003902239681
9.4;0.395;0.46;4.6;0.094;3.0;10.0;0.99639;3.27;0.64;12.2;12.244189279108301;0.299999970000003;6.808438208104169;1.164554013787307;4.616661531467064
8.8;0.7;0.0;1.7;0.069;8.0;19.0;0.99701;3.31;0.53;10.0;10.029979609051455;0.4210526094182837;7.681048100752163;0.0;1.7050965335387473
6.9;0.765;0.02;2.3;0.063;35.0;63.0;0.9975;3.57;0.78;9.9;9.924802080398916;0.5555555467372135;12.380755861018079;0.026143756674827875;2.305762099486617
9.5;0.56;0.33;2.4;0.089;35.0;67.0;0.9972;3.28;0.73;11.8;11.833120905414255;0.522388051904656;8.202155031965933;0.589284661991675;2.4067364553384922
12.5;0.46;0.63;2.0;0.071;6.0;15.0;0.9988;2.99;0.87;10.2;10.212244481132878;0.39999997333333515;12.2533485443867;1.3695622400820868;2.0024008786535052
7.5;0.77;0.2;8.1;0.098;30.0;92.0;0.99892;3.2;0.58;9.2;9.20993752258687;0.3260869529773157;5.9183069560514685;0.25973992241568516;8.10874934053844
8.7;0.31;0.46;1.4;0.059;11.0;25.0;0.9966;3.36;0.76;10.1;10.134446985303043;0.4399999824000007;12.881137607837156;1.4838661810768354;1.4047748296459666
9.9;0.63;0.24;2.4;0.077;6.0;33.0;0.9974;3.09;0.57;9.4;9.424494260583256;0.18181817630854014;7.402501266217321;0.38095177626702176;2.4062538537659375
8.0;0.77;0.32;2.1;0.079;16.0;74.0;0.99656;3.27;0.5;9.8;9.833818501827785;0.21621621329437551;6.329033809698611;0.41558387586509626;2.10724682182024
8.0;1.18;0.21;1.9;0.083;14.0;41.0;0.99532;3.34;0.47;10.5;10.549360457581022;0.3414634063057706;5.662582378525559;0.17796595087631284;1.9089318923241847
7.5;0.42;0.31;1.6;0.08;15.0;42.0;0.9978;3.31;0.64;9.0;9.01983461632129;0.357142848639456;7.999900001249984;0.7380934807298078;1.603526154012674
12.4;0.42;0.49;4.6;0.073;19.0;43.0;0.9978;3.02;0.61;9.5;9.52093653945025;0.44186045484045455;8.356049917124423;1.1666638888955028;4.610137692786437
10.4;0.41;0.55;3.2;0.076;22.0;54.0;0.9996;3.15;0.89;9.9;9.90395167671901;0.4074073998628259;11.710372231944318;1.3414601427801398;3.201277309646549
5.8;0.61;0.11;1.8;0.066;18.0;28.0;0.99483;3.55;0.66;10.9;10.956634845516474;0.64285711989796;9.999848487144135;0.1803275732334865;1.8093525432962985
7.5;0.61;0.26;1.9;0.073;24.0;88.0;0.99612;3.3;0.53;9.8;9.838162231295195;0.27272726962809923;7.260174518157286;0.4262288094609681;1.9073987999449864
6.6;0.695;0.0;2.1;0.075;12.0;56.0;0.9968;3.49;0.67;9.2;9.22952525127884;0.21428571045918376;8.93321422381035;0.0;2.1067394595310396
6.7;0.28;0.28;2.4;0.012;36.0;100.0;0.99064;3.26;0.39;11.7;11.810534795147788;0.3599999964;32.497291892342304;0.9999964285841837;2.4226738041328795
10.2;0.54;0.37;15.4;0.214;55.0;95.0;1.00369;3.18;0.77;9.0;8.966903160434835;0.5789473623268699;3.5981140275045447;0.6851839163260808;15.343367630077386
7.7;0.26;0.26;2.0;0.052;19.0;77.0;0.9951;3.15;0.79;10.9;10.953661990089449;0.24675324354865918;15.192015538162728;0.9999961538609468;2.0098462367136603
7.2;0.34;0.32;2.5;0.09;43.0;113.0;0.9966;3.32;0.79;11.1;11.137857577907306;0.3805309700837967;8.777680247997244;0.941173702430287;2.5085264815106547
9.0;0.36;0.52;2.1;0.111;5.0;10.0;0.99568;3.31;0.62;11.3;11.349016401839545;0.499999950000005;5.585535265448059;1.444440432109911;2.1091092428197387
9.6;0.77;0.12;2.9;0.082;30.0;74.0;0.99865;3.3;0.64;10.4;10.414048551495968;0.40540539992695407;7.804782868501603;0.1558439534494111;2.90391738455176
6.5;0.52;0.11;1.8;0.073;13.0;38.0;0.9955;3.34;0.52;9.3;9.342029792034362;0.34210525415512494;7.123190093286394;0.2115380547345101;1.8081347984582636
8.9;0.4;0.32;5.6;0.087;10.0;47.0;0.9991;3.38;0.77;10.5;10.509447993746377;0.21276595291987335;8.85047298306916;0.799998000005;5.605038929998067
6.5;0.34;0.27;2.8;0.067;8.0;44.0;0.99384;3.21;0.56;12.0;12.074366020319147;0.18181817768595052;8.358084207698393;0.7941153114255547;2.8173520714078006
13.0;0.47;0.49;4.3;0.085;6.0;47.0;1.0021;3.3;0.68;12.7;12.673373242816842;0.12765957175192402;7.999905883460195;1.0425509732958016;4.290984641268695
8.7;0.84;0.0;1.4;0.065;24.0;33.0;0.9954;3.27;0.55;9.7;9.744816410672684;0.7272727052341605;8.46140828602637;0.0;1.4064683479321398
7.5;0.51;0.02;1.7;0.084;13.0;31.0;0.99538;3.36;0.54;10.5;10.548724558736804;0.4193548251821024;6.428494898870252;0.039215609381158076;1.707888738081197
8.3;0.56;0.22;2.4;0.082;10.0;86.0;0.9983;3.37;0.62;9.5;9.516167969379977;0.11627906841535968;7.560883403860928;0.3928564413277833;2.4040845396328363
9.3;0.43;0.44;1.9;0.085;9.0;22.0;0.99708;3.28;0.55;9.5;9.527811682300635;0.4090908904958686;6.470512111622217;1.023253434294339;1.905562336460127
12.7;0.59;0.45;2.3;0.082;11.0;22.0;1.0;3.0;0.7;9.3;9.299990700009301;0.49999997727272827;8.536481262423628;0.7627105716769972;2.2999977000023
10.8;0.29;0.42;1.6;0.084;19.0;27.0;0.99545;3.28;0.73;11.9;11.954380476788913;0.7037036776406045;8.690372733657933;1.4482708680314897;1.607311660744728
10.0;0.38;0.38;1.6;0.169;27.0;90.0;0.99914;3.15;0.65;8.5;8.50730777738077;0.2999999966666667;3.846131087981728;0.9999973684279779;1.6013755816246156
6.6;0.58;0.02;2.0;0.062;37.0;53.0;0.99374;3.35;0.76;11.6;11.673061693137347;0.6981131943752228;12.25786680859986;0.034482699167760054;2.01259684364437
11.2;0.5;0.74;5.15;0.1;5.0;17.0;0.9996;3.22;0.62;11.2;11.20447058376292;0.2941176297577865;6.199938000619993;1.47999704000592;5.152055670212415
8.7;0.675;0.1;1.6;0.09;4.0;11.0;0.99745;3.31;0.65;9.55;9.574405158749654;0.3636363305785154;7.222141976200265;0.1481479286697353;1.604088822408319
5.3;0.47;0.11;2.2;0.048;16.0;89.0;0.99182;3.54;0.88;13.5666666666667;13.678543473738406;0.17977527887892947;18.3329513968459;0.23404205522966975;2.218142184930547
11.3;0.34;0.45;2.0;0.082;6.0;15.0;0.9988;2.94;0.66;9.2;9.211044041806124;0.39999997333333515;8.04868233314228;1.3235255190425912;2.0024008786535052
8.4;0.745;0.11;1.9;0.09;16.0;63.0;0.9965;3.19;0.82;9.6;9.633708345500906;0.2539682499370119;9.111009877668026;0.14765080852240467;1.9066714433803877
7.0;0.685;0.0;1.9;0.067;40.0;63.0;0.9979;3.6;0.81;9.9;9.92082380917546;0.6349206248425298;12.089371800420889;0.0;1.9039964886296334
9.6;0.68;0.24;2.2;0.087;5.0;28.0;0.9988;3.14;0.6;10.2;10.212244481132878;0.17857142219387778;6.896472454339605;0.3529406574402096;2.202640966518856
6.3;0.55;0.15;1.8;0.077;26.0;35.0;0.99314;3.32;0.82;11.6;11.680113901248664;0.7428571216326537;10.649212347891584;0.27272677686040564;1.8124314674351376
6.8;0.63;0.07;2.1;0.089;11.0;44.0;0.9953;3.47;0.55;10.4;10.44910032241503;0.24999999431818196;6.179705846001731;0.11111093474454803;2.1099144881799576
8.8;0.3;0.38;2.3;0.06;19.0;72.0;0.99543;3.39;0.72;11.8;11.854161664645767;0.26388888522376547;11.999800003333277;1.2666624444585186;2.310556934634344
7.3;0.305;0.39;1.2;0.059;7.0;11.0;0.99331;3.29;0.52;11.5;11.577441506235207;0.636363578512402;8.81340994220437;1.2786843321825176;1.2080808528245432
11.9;0.43;0.66;3.1;0.109;10.0;23.0;1.0;3.15;0.85;10.4;10.399989600010402;0.4347825897920613;7.798093595471601;1.5348801514415085;3.0999969000031005
7.0;0.735;0.05;2.0;0.081;13.0;54.0;0.9966;3.39;0.57;9.8;9.833423807521767;0.24074073628257897;7.036950161109122;0.06802711833045125;2.0068211852085236
10.1;0.65;0.37;5.1;0.11;11.0;65.0;1.0026;3.32;0.64;10.4;10.37301977556376;0.16923076662721898;5.8181289261006714;0.5692298934924716;5.086769313016844
9.6;0.5;0.36;2.8;0.116;26.0;55.0;0.99722;3.18;0.68;10.9;10.930375513552162;0.4727272641322316;5.862018430875596;0.7199985600028799;2.807802884215234
8.8;0.44;0.49;2.8;0.083;18.0;111.0;0.9982;3.3;0.6;9.5;9.517121301220897;0.1621621607012418;7.228828568330501;1.1136338326503803;2.8050462782545798
12.9;0.35;0.49;5.8;0.066;5.0;35.0;1.0014;3.2;0.66;12.0;11.983211520659555;0.14285713877551032;9.999848487144135;1.3999960000114287;5.7918855683187855
7.0;0.69;0.07;2.5;0.091;15.0;21.0;0.99572;3.38;0.6;11.3;11.348560490338157;0.7142856802721105;6.593334139185283;0.10144912833459663;2.5107434713137513
8.3;0.76;0.29;4.2;0.075;12.0;16.0;0.9965;3.45;0.68;11.5;11.540379788881294;0.7499999531250029;9.066545779389608;0.3815784452915193;4.214747401156647
6.4;0.47;0.4;2.4;0.071;8.0;19.0;0.9963;3.56;0.73;10.6;10.639354974049008;0.4210526094182837;10.28154533034746;0.851062019016981;2.4089105601620395
6.6;0.57;0.02;2.1;0.115;6.0;16.0;0.99654;3.38;0.69;9.5;9.53297455899958;0.37499997656250145;5.999947826540638;0.035087657740951336;2.1072891130420124
8.9;0.48;0.53;4.0;0.101;3.0;10.0;0.99586;3.21;0.59;12.1;12.150290050519098;0.299999970000003;5.8415263215215685;1.104164366324237;4.016624810088958
6.5;0.9;0.0;1.6;0.052;9.0;17.0;0.99467;3.5;0.63;10.9;10.958397299207476;0.5294117335640156;12.11515163169939;0.0;1.6085720806176111
7.3;0.59;0.26;7.2;0.07;35.0;121.0;0.9981;3.37;0.49;9.4;9.417884562784728;0.2892561959565604;6.99990000142855;0.44067721919115393;7.213698814047877
6.6;0.7;0.08;2.6;0.106;14.0;27.0;0.99665;3.44;0.58;10.2;10.23427458558713;0.5185184993141296;5.471646493901001;0.1142855510206414;2.6087366590712295
8.7;0.625;0.16;2.0;0.101;13.0;49.0;0.9962;3.14;0.57;11.0;11.041948361826579;0.2653061170345691;5.643508480114058;0.25599959040065534;2.0076269748775597
6.8;0.77;0.0;1.8;0.066;34.0;52.0;0.9976;3.62;0.68;9.9;9.9238072135052;0.6538461412721897;10.302874198875775;0.0;1.8043285842736725
6.7;0.42;0.27;8.6;0.068;24.0;148.0;0.9948;3.16;0.57;11.3;11.359055730744139;0.16216216106647188;8.382229673093041;0.6428556122485424;8.644945069415892
9.8;0.45;0.38;2.5;0.081;34.0;66.0;0.99726;3.15;0.58;9.8;9.82691592271231;0.5151515073461893;7.160405427093492;0.8444425679054047;2.506866306814364
6.5;0.61;0.0;2.2;0.095;48.0;59.0;0.99541;3.61;0.7;11.5;11.553016794067977;0.8135593082447575;7.368343491121146;0.0;2.2101423432130045
6.8;0.83;0.09;1.8;0.074;4.0;25.0;0.99534;3.38;0.45;9.6;9.64493575568574;0.15999999360000025;6.080998905420198;0.10843360429686229;1.8084254541910763
7.1;0.75;0.01;2.2;0.059;11.0;18.0;0.99242;3.39;0.4;12.8;12.897752062884603;0.6111110771604957;6.779546109387977;0.01333331555557926;2.216801135808291
10.2;0.44;0.58;4.1;0.092;11.0;24.0;0.99745;3.29;0.99;12.0;12.03066616806239;0.4583333142361119;10.760752600515211;1.3181788223208584;4.110477607421316
9.4;0.27;0.53;2.4;0.074;6.0;18.0;0.9962;3.2;1.13;12.0;12.045761849265359;0.3333333148148158;15.270063918055161;1.9629556927566936;2.409152369853072
7.7;0.61;0.18;2.4;0.083;6.0;20.0;0.9963;3.29;0.6;10.2;10.237869880688667;0.29999998500000075;7.228828568330501;0.2950814834729779;2.4089105601620395
10.2;0.36;0.64;2.9;0.122;10.0;41.0;0.998;3.23;0.66;12.5;12.525037550062574;0.24390243307555043;5.409791723018664;1.7777728395198904;2.905808711614517
8.2;0.38;0.32;2.5;0.08;24.0;71.0;0.99624;3.27;0.85;11.0;11.041505017360256;0.3380281642531245;10.624867189160135;0.8421030470972446;2.5094329584909674
7.2;0.52;0.07;1.4;0.074;5.0;20.0;0.9973;3.32;0.81;9.6;9.625980521427332;0.2499999875000006;10.945798029756356;0.1346151257401428;1.403788826041486
8.8;0.3;0.38;2.3;0.06;19.0;72.0;0.99543;3.39;0.72;11.8;11.854161664645767;0.26388888522376547;11.999800003333277;1.2666624444585186;2.310556934634344
8.3;0.65;0.1;2.9;0.089;17.0;40.0;0.99803;3.29;0.55;9.5;9.518742403793068;0.4249999893750003;6.179705846001731;0.15384591716012744;2.9057213653684104
5.2;0.34;0.0;1.8;0.05;27.0;63.0;0.9916;3.68;0.79;14.0;14.118581969965742;0.4285714217687076;15.799684006319874;0.0;1.8152462532813096
7.8;0.57;0.31;1.8;0.069;26.0;120.0;0.99625;3.29;0.53;9.3;9.334996903390813;0.21666666486111114;7.681048100752163;0.5438586949847457;1.8067735942046734
8.6;0.725;0.24;6.6;0.117;31.0;134.0;1.0014;3.32;1.07;9.3;9.286988928511157;0.23134328185564715;9.145220981017257;0.3310340261599639;6.590766336362756
11.1;0.31;0.49;2.7;0.094;16.0;47.0;0.9986;3.12;1.02;10.6;10.614850175395377;0.3404255246717974;10.85094839416602;1.5806400624514116;2.7037825918459926
7.2;0.41;0.3;2.1;0.083;35.0;72.0;0.997;3.44;0.52;9.4;9.428275397918357;0.486111104359568;6.264984759219768;0.7317055324255307;2.106316844215803
9.3;0.655;0.26;2.0;0.096;5.0;35.0;0.99738;3.25;0.42;9.6;9.625208420854216;0.14285713877551032;4.374954427558046;0.3969459588611315;2.0052517543446284
7.6;0.685;0.23;2.3;0.111;20.0;84.0;0.9964;3.21;0.61;9.3;9.33359159615456;0.238095235260771;5.49544598697309;0.3357659331884187;2.308307599048977
8.8;0.37;0.48;2.1;0.097;39.0;145.0;0.9975;3.04;1.03;9.3;9.323298924011103;0.26896551538644475;10.618447232502758;1.297293791097862;2.105261047357346
6.7;0.62;0.21;1.9;0.079;8.0;62.0;0.997;3.52;0.58;9.3;9.327974595812844;0.12903225598335072;7.341679219250389;0.3387091311143046;1.905715240004774
10.7;0.9;0.34;6.6;0.112;23.0;99.0;1.00289;3.22;0.68;9.3;9.273191204228576;0.23232322997653304;6.071374362728904;0.3777773580251578;6.5809744030009245
7.1;0.59;0.01;2.5;0.077;20.0;85.0;0.99746;3.55;0.59;9.8;9.824945536717726;0.23529411487889276;7.662238152751263;0.016949123815044383;2.5063636573259505
7.0;0.4;0.32;3.6;0.061;9.0;29.0;0.99416;3.28;0.49;11.3;11.366368224060288;0.3103448168846615;8.032655202373732;0.799998000005;3.621143858992658
9.1;0.5;0.3;1.9;0.065;8.0;17.0;0.99774;3.32;0.71;10.5;10.523773203667083;0.47058820761245834;10.922908878324948;0.5999988000023999;1.9043018178064246
7.3;0.48;0.32;2.1;0.062;31.0;54.0;0.99728;3.3;0.65;10.0;10.027264131172657;0.5740740634430729;10.483701875776198;0.6666652777806714;2.1057254675462582
8.6;0.47;0.27;2.3;0.055;14.0;28.0;0.99516;3.18;0.8;11.2;11.254460333554066;0.49999998214285774;14.545190087452957;0.5744668628364622;2.3111838184977103
6.6;0.5;0.04;2.1;0.068;6.0;14.0;0.9955;3.39;0.64;9.4;9.442481725282043;0.42857139795918586;9.411626299613241;0.07999984000032;2.1094905982013077
7.8;0.5;0.17;1.6;0.082;21.0;102.0;0.996;3.39;0.48;9.5;9.538143033992938;0.20588235092272206;5.853587151376202;0.33999932000136;1.6064240899356528
12.2;0.45;0.49;1.4;0.075;3.0;6.0;0.9969;3.13;0.63;10.4;10.432329790019269;0.49999991666668053;8.399888001493313;1.0888864691411797;1.4043520871179784
9.0;0.48;0.32;2.8;0.084;21.0;122.0;0.9984;3.32;0.62;9.4;9.415054672421203;0.17213114613007258;7.380864513517696;0.6666652777806714;2.804484370508443
8.0;0.43;0.36;2.3;0.075;10.0;48.0;0.9976;3.34;0.46;9.4;9.422604828984735;0.20833332899305565;6.133251556645912;0.8372073553317319;2.305530968794137
10.6;0.28;0.39;15.5;0.069;6.0;23.0;1.0026;3.12;0.66;9.2;9.176132878383326;0.2608695538752368;9.565078766974391;1.392852168385113;15.459789088580605
12.8;0.3;0.74;2.6;0.095;9.0;28.0;0.9994;3.2;0.77;10.8;10.806473077373347;0.32142855994898;8.10517784023326;2.466658444471852;2.601558333441732
9.4;0.59;0.14;2.0;0.084;25.0;48.0;0.9981;3.14;0.56;9.7;9.718455346703388;0.5208333224826391;6.666587302532113;0.23728773341062137;2.00380522612441
8.8;0.61;0.14;2.4;0.067;10.0;42.0;0.9969;3.19;0.59;9.5;9.52953201972914;0.238095232426304;8.805838718825092;0.22950782047898283;2.4074607207736776
8.0;0.5;0.39;2.6;0.082;12.0;46.0;0.9985;3.43;0.62;10.7;10.716063379005128;0.2608695595463139;7.560883403860928;0.77999844000312;2.6039032509732087
12.0;0.38;0.56;2.1;0.093;6.0;24.0;0.99925;3.14;0.71;10.9;10.908170219494401;0.24999998958333375;7.634326512618143;1.4736803324201782;2.10157407898516
10.2;0.29;0.49;2.6;0.059;5.0;13.0;0.9976;3.05;0.74;10.5;10.525250074929756;0.3846153550295881;12.542160302367757;1.689649346036738;2.606252399506416
6.5;0.53;0.06;2.0;0.063;29.0;44.0;0.99489;3.38;0.83;10.3;10.352892929979264;0.6590908941115706;13.174394057237185;0.11320733357106871;2.0102704718406335
7.2;0.58;0.03;2.3;0.077;7.0;28.0;0.99568;3.35;0.52;10.0;10.043377346760659;0.24999999107142887;6.753159049882469;0.051724048751640085;2.3099767897549515
7.2;0.57;0.06;1.6;0.076;9.0;27.0;0.9972;3.36;0.7;9.6;9.626945821353969;0.3333333209876548;9.210405126248338;0.105262973222854;1.6044909702256618
6.4;0.885;0.0;2.3;0.166;6.0;12.0;0.99551;3.56;0.51;10.8;10.848699813462634;0.4999999583333368;3.072270648971994;0.0;2.310371256570746
9.9;0.63;0.24;2.4;0.077;6.0;33.0;0.9974;3.09;0.57;9.4;9.424494260583256;0.18181817630854014;7.402501266217321;0.38095177626702176;2.4062538537659375
8.8;0.61;0.14;2.4;0.067;10.0;42.0;0.9969;3.19;0.59;9.5;9.52953201972914;0.238095232426304;8.805838718825092;0.22950782047898283;2.4074607207736776
10.5;0.43;0.35;3.3;0.092;24.0;70.0;0.99798;3.21;0.69;10.5;10.521242388382143;0.34285713795918377;7.499918479146965;0.8139515954614059;3.3066761792058164
10.2;0.41;0.43;2.2;0.11;11.0;37.0;0.99728;3.16;0.67;10.8;10.829445261666471;0.2972972892622354;6.0908537195116415;1.0487779298099273;2.205998108857985
9.0;0.46;0.31;2.8;0.093;19.0;98.0;0.99815;3.32;0.63;9.5;9.517598038773693;0.19387754904206583;6.774120708379479;0.6739115784530904;2.8051867903754037
10.0;0.43;0.33;2.7;0.095;28.0;89.0;0.9984;3.22;0.68;10.0;10.016015608958725;0.31460673803812655;7.157819391374828;0.7674400757207542;2.704324214418856
7.9;0.54;0.34;2.5;0.076;8.0;17.0;0.99235;3.2;0.72;13.1;13.20097425205396;0.47058820761245834;9.473559558426862;0.6296284636509932;2.519269895430145
9.1;0.3;0.34;2.0;0.064;12.0;25.0;0.99516;3.26;0.84;11.7;11.756891598444874;0.4799999808000007;13.124794925079295;1.1333295555681484;2.0097250595632263
6.4;0.57;0.02;1.8;0.067;4.0;11.0;0.997;3.46;0.68;9.5;9.52857620002387;0.3636363305785154;10.149102252205191;0.035087657740951336;1.8054144378992598
10.8;0.5;0.46;2.5;0.073;5.0;27.0;1.0001;3.05;0.64;9.5;9.499040596899714;0.18518517832647488;8.7670031917371;0.91999816000368;2.4997475254999246
10.9;0.32;0.52;1.8;0.132;17.0;44.0;0.99734;3.28;0.77;11.5;11.530660025006492;0.38636362758264486;5.833289141748926;1.6249949218908692;1.8047989604357988
9.0;0.82;0.05;2.4;0.081;26.0;96.0;0.99814;3.36;0.53;10.0;10.01862462317448;0.2708333305121528;6.54312909717164;0.06097553539568855;2.4044699095618753
7.8;0.545;0.12;2.5;0.068;11.0;35.0;0.996;3.34;0.61;11.6;11.64657465203348;0.3142857053061227;8.970456316818868;0.2201830822328766;2.510037640524457
8.2;0.4;0.44;2.8;0.089;11.0;43.0;0.9975;3.53;0.61;10.5;10.52630523678673;0.25581394753921055;6.853855574656465;1.099997250006875;2.807014729809794
7.1;0.59;0.01;2.3;0.08;27.0;43.0;0.9955;3.42;0.58;10.7;10.7483568575019;0.6279069621416986;7.2499093761327975;0.016949123815044383;2.31039446469667
8.6;0.8;0.11;2.3;0.084;12.0;31.0;0.9979;3.4;0.48;9.9;9.92082380917546;0.38709676170655605;5.714217687884667;0.13749982812521483;2.304837854656925
8.6;0.49;0.29;2.0;0.11;19.0;133.0;0.9972;2.93;1.98;9.8;9.827507192632178;0.14285714178302902;17.999836365123954;0.5918355268662717;2.0056137127820772
7.3;0.365;0.49;2.5;0.088;39.0;106.0;0.9966;3.36;0.78;11.0;11.03751651864688;0.3679245248309007;8.863535641640437;1.3424620754463688;2.5085264815106547
8.1;0.87;0.0;2.2;0.084;10.0;31.0;0.99656;3.25;0.5;9.8;9.833818501827785;0.3225806347554634;5.952310091546528;0.0;2.2075919085735847
6.6;0.855;0.02;2.4;0.062;15.0;23.0;0.99627;3.54;0.6;11.0;11.041172532373219;0.6521738846880919;9.67726326994726;0.023391785506683617;2.408983097972339
7.0;0.49;0.49;5.6;0.06;26.0;121.0;0.9974;3.34;0.76;10.5;10.527360610225978;0.21487603128201627;12.666455559074016;0.9999979591878384;5.614592325453854
9.0;0.43;0.34;2.5;0.08;26.0;86.0;0.9987;3.38;0.62;9.5;9.512356551159955;0.30232557787993514;7.749903126210922;0.7906958355910801;2.5032517239894623
8.1;0.725;0.22;2.2;0.072;11.0;41.0;0.9967;3.36;0.55;9.1;9.13012026676004;0.26829267638310544;7.638782794683408;0.30344785731330026;2.2072818227331967
9.1;0.34;0.42;1.8;0.058;9.0;18.0;0.99392;3.18;0.55;11.4;11.469724454961712;0.49999997222222375;9.482595127670212;1.2352904844397516;1.8110091244676387
7.1;0.52;0.03;2.6;0.076;21.0;92.0;0.99745;3.5;0.6;9.8;9.825044037250954;0.22826086708412102;7.894632965355719;0.057692196745775484;2.606644336413518
6.8;0.47;0.08;2.2;0.064;18.0;38.0;0.99553;3.3;0.65;9.6;9.643094991517088;0.4736841980609422;10.156091311073265;0.1702124038033962;2.209875935556
7.9;1.04;0.05;2.2;0.084;13.0;29.0;0.9959;3.22;0.55;9.9;9.940747122454942;0.4482758466111777;6.547541100701182;0.04807687684915688;2.2090549161010986
